shstReferenceId,min_lanes,max_lanes,oneWay
015aaf61a976af763d93cd255b3d87e3,3,3,True
015c42cfc9748c61d521369785646e94,2,2,False
015cc9ecb5f3b4e0c2d1d5676d573a16,2,2,False
015e0162ccecc7a2de80bd3ccae7e65f,2,2,"[False, False]"
015e5dd4e90c2396f09e8871add35ed9,5,5,True
015ed088185be1191a5f95ab9bc0dbc3,3,3,False
015f0c279a8bafddb935174b5d52a77b,1,1,True
015fa70818d6b6eb1ca8ae69970c9579,2,2,True
016001b9a09a534591692881580c6900,3,3,False
0161c229f37c0ad8c1e4933195b040bc,3,3,True
0161eb36f1e65b734ed1cc6a3d0da375,1,1,"[True, True]"
0163b089f758ca5e4284a810b57b3814,2,3,"[True, True]"
016436796ab7e8a75f78c222012f1891,5,5,"[False, False]"
0164a33f66e6f84c4ec4dd2ea91562dd,4,4,False
01650e31543a038530273bee97f38512,2,2,"[False, False]"
01664c8df6dd272175f5569aee9e535c,1,1,"[True, True, True]"
01677971dac022307ab24396920b45f6,3,5,"[True, True]"
0167c71940194a800e0c35023a9933c6,3,3,True
016823c8d682958755149e7724370a0f,3,3,True
01686fb9ee87353ff6be6ba62f18377d,4,4,False
01699ba5a08522b17986300cb4d0049a,4,4,False
016a5352870bd1d44cfd5971c1c8b787,2,4,"[False, False, False, False]"
016a745f11d6227618b4372a9402914a,1,1,True
016b5289f515ad4f94009e974d2c264e,2,2,False
016bd4415ee10ed40ef90bff4f2915b0,5,5,False
016bee9724171bb6d648a95c99bfd4f9,2,2,False
016cc58b0899f87f6f83c99934dc0841,1,1,True
016e2ed495664275eb84e00a7991df4f,2,2,False
016f7c895dd54094e98878b969744607,2,2,False
01700b75ceb026aed852335c5e0bef68,3,3,True
017099f5d97a1e2a84fd4a15dce9a1fc,2,2,False
0170a3fef17dd55958f952d3449624aa,3,3,True
017140bcb22edffa11580adb9364ca0e,2,2,False
01719c4c45d7f506cd527f57f6ecf6dd,3,3,"[False, False]"
01724b0a9073dde42af978f5c96c8108,2,2,False
01730cc8dcbc203eb8f8749130fd1cc2,2,2,False
01738b2b6fb8e55ac503626e49e1752d,2,2,True
01738d33682c2c3a94d2be7b4e8c68d5,2,2,False
0173a98701be560c013c7152534194d4,3,3,True
0173d2b7b509c732323cc6c7fb3fc310,2,2,True
0175db521480afa57c570e15ad7a7def,2,2,True
0176ba91722904d2f0adf5106641e1e5,2,2,True
0176d5bf824fdeb88571a7ed82d09132,3,3,True
0178764c74684820fb40a93454c4fe4a,4,4,False
01789d117d24849a79f774bfe057227f,3,3,False
0178f87b3811bfc1295d6b27d913b819,2,2,True
0179708cde7ccf2dce26ccc6decabce1,2,2,False
017a02a3d667c2b44ed3480628640935,4,4,False
017a471559345735f5117fe684554707,3,3,True
017b5484cc7fe39dad6a7658cafaa4ee,2,2,False
017cc3c86aa6d7bfa55056851bc606c5,2,2,False
017dbf8527a78bab4ff53402eea77e28,4,4,False
017dca6b7393ffbfc2a9cb34bb704b99,3,3,True
017e79d5c35d7dc7dea5ccbca2f506b8,2,2,True
017fa637388fb1d0ab23d543d90b08ce,2,2,False
01806b46411664e71403a4e462385ed1,3,4,"[True, True]"
0180f8c8026b86383d17303aa94f0511,2,2,False
01813720e72d9a3b471be6587930e0fd,4,4,True
018197eb3e8d62e9e401b2ff2d4c8757,3,3,"[True, True]"
0181b4e77609ddb6fc886baf3f187af1,4,4,"[True, True]"
0181e618e4a9dac4e722018cb4e85b07,2,2,False
018222048e4586866d1106d55e2ae68f,2,2,False
0182854edd7c8b740bb6755e7c1cd3e8,2,2,True
01852798eefa423b010dd809762187b0,2,2,False
01859061ca9455ceabfcb9e22e2e417d,2,2,True
018601b81449c3be5d5cf97ded4a9538,3,3,False
0187765e43f40b01b53b854f5973c0df,4,4,"[True, True]"
0187a37494fe666e7105ae4c9addc06e,1,1,True
0187f00e5b46600201f128c688eed7fe,2,2,False
018810cc01d0d9078fc3c52bed0b9ea8,2,2,False
01882db68da18f697ec0b949c3f1f04a,5,5,False
0188c9a5eef2dc009263b77c42105e4c,2,2,True
018b18876f8e17d698062101421ed7be,2,3,"[True, True, True]"
018bc083a581f864568d878de93107c9,2,2,True
018c32728b73695ac776d4181f35ecf6,3,3,"[True, True]"
018c66d094e411fb42f3ce152406c2f9,2,2,False
018ea3abe750a56877db22f038cdf87e,2,2,False
018ef60ef456b2c0a10922b7e109c64a,2,2,False
01908b8089e0c1579a1183fae14ecb69,2,2,True
0190f193fd403b4c670de12ded28e514,2,2,False
0191631bad291e38fc9442272546037a,2,2,False
019228028c6bbc894de86407ea78ca37,2,2,False
0192a3a471d619835560d2e85b75181c,5,5,False
01940d527a69a9e0d9d4e34062a4dc84,3,3,False
01948e83bbb92bd9352852bebdb4c66f,3,3,True
0194a57fbdf8a69b66141c34bb009841,4,4,False
0194b7e91bf34fb622a6239faa7d85af,2,4,"[True, True, True, True, True]"
0195403cb7d72d987901fcb6ff8319ad,3,3,True
0195d5d1c57c3f9cb4857e48fc367ecf,4,4,False
0196a27810be4ec3980dd5b87ec54915,2,2,False
019921942bb5b9ed321aa2bb9b61606c,3,3,True
0199234a44f73d944bccbcd87bc2fdf5,1,1,True
019964294073f48b7c89bd74c7c61b59,1,1,True
019991c0a2216db01bac0b1951b4acec,2,2,False
019a32e7fabd2ef89c92078a83bb2b06,3,3,False
019aef59d43c240856bc9f3b4be82faa,2,2,False
019b15a72332050a71e76c1d4ee2e9d7,2,2,True
019bdba839c48e9297390425747105a1,3,3,"[False, False]"
019f19c4ed61dd0af70cfb46dd33b2eb,2,3,"[False, False]"
01a0269aa46a0f7198437c86cb477452,2,2,False
01a112ab9dab00898daa3fe87d70adcb,2,2,True
01a1c30fd7dd6128d14aae4062b3c105,2,2,False
01a237bdd4fbccdf8c1d48c145ace27e,2,2,False
01a23a9cd090dd752fe36221a58a9b92,4,4,True
01a28f419553ddb81ef04192c8e00854,2,2,False
01a322b2b2a9036edc911a4b62161e59,2,2,False
01a379697d9510085c1426a67391ab3d,2,2,False
01a37a578f6eb7b70315db19e10331a1,2,2,False
01a38fd10b5b8971d47aefbfd0216882,2,2,False
01a41d51d1f5c08c6f344b0a698d6624,3,3,"[False, False]"
01a59e5ae825c3d01f2d7921c3af22f5,2,2,False
01a6c3a07c412e801c42ce2f91a45737,4,4,True
01a6f88f877b6e25faadafb1267646f9,3,3,True
01a77bdbe7a59da90c50ad410baf3ca8,2,2,False
01a9dcbf6f1e8e7642697b4223695d10,3,4,"[True, True]"
01aad5620929764b34871cb65dc84a74,2,2,False
01aae9655d366d92b3aba0bc6aac7203,2,3,"[False, False]"
01abf5d0b3a6cce34e4877186dc00e1e,2,2,True
01ae45199478430dd11271c849d56502,5,5,"[False, False]"
01aefa21cf3d5d164086df0ed59ee9f7,2,2,False
01aff8a640ab54d4f9ec820d1e52ac5f,5,5,False
01b0285f37214cdf7075723347cc4f40,3,4,"[False, False, False]"
01b1c130226b37532ebe91d2860dd105,3,3,True
01b1face8e0257715474de6bb02a7ec2,1,2,"[True, True]"
01b2056d9af769b0cee801be0d61887f,2,2,False
01b2299c58524b36cc676bd5f7805136,2,2,False
01b347d6ffad3599775b66720ebc4030,2,2,False
01b68f4163dca71605b6736b14771562,3,3,True
01b6e99398d079e4d9d0f56b1927afa2,5,5,False
01b88bef700aa0469ae55eb26c763520,2,2,False
01b8d8e913013dbe7f986ecf3b16847a,2,2,False
01b8edee0733b5cfce877f76977ad77b,2,3,"[False, False]"
01bba1b27bd19df055bd3dd295b5be31,2,2,False
01bbd76f0130be925907a482e5b2abd1,2,2,"[True, True]"
01bc7b1cb166dae299f0c3533a38ba8f,1,1,True
01bce7f71932b6ab21d74ae8a8fcdd54,3,3,"[False, False]"
01bd71dec90941ffd0ba8a8b81d42e24,4,4,True
01c09cf46e19ddc701a8281ec01396fc,4,4,True
01c0bf69252deb3f7bbc6f350e52e84b,3,3,True
01c179e8b9ba3bff7b2b607d158273a4,2,2,True
01c1cf08b0cf2fbc59010ae7ef002589,2,3,"[False, False]"
01c1f0e2e6cb9aece1893d0626d7c0a7,2,2,True
01c34e6c92dab785fd496bbf57b08d89,2,2,False
01c4f69f2fd24e058b1999fa2fcc2cee,2,2,False
01c68735d1c93583022be6388530ec5f,2,2,False
01c6d669bec9f2886655bdc7bc662633,2,2,False
01c827022bd288b8352864d679b6f525,3,3,True
01c9f0c41dbe0fb6895cf1c0b15366ee,2,2,False
01ca2f81f940a3f1a9eea178a904ca2d,2,2,True
01ca42079daf2e0fa6d305b85f8cbd6a,2,2,False
01cd586839100a1dd82b4ee921fc2a9d,1,1,True
01cdb82160a99928253b40d024e57ec1,2,2,False
01cedde4354037a9a127d396e22811d0,3,3,False
01cedfe1854ee06e7b3b902c9d96ca57,5,5,True
01d07f2ef36e291efcd9ecdfc2ed1964,2,2,False
01d0e69896e9c2af6a222f182ff5a907,2,2,False
01d0edcb274e7aafb3c9b038c3e731c3,2,2,False
01d1aaed87de2beaf71c07dc79937621,3,3,True
01d439c640ad694966b24eec949aba8f,2,2,False
01d53166a8ba6ede0859756025137729,4,4,"[False, False]"
01d5b8afc5094cf50838463f906d3f15,3,3,True
01d64554908b71d1e36c97011c23839b,2,2,True
01d731094ff45034c46acf826a648e8a,4,4,False
01d75f3f72b1554a53800e7a0895dfea,6,6,False
01d7a6532aa9099db48fde4739f8b677,3,3,"[True, True]"
01d7cce053abb574bb5ef9eba2c942a3,2,2,False
01d916b09b1ec76caa7afecd5a1832de,1,1,True
01da7001c95c326340aee5dda348e458,2,2,False
01dafb82b7a7b82fb426c62d79688cd0,1,2,"[False, False]"
01db0a69747e0bed762660b1f6072ac3,3,3,True
01dbcfd4f7fcf250f27453247c48f449,1,2,"[True, True]"
01dbf71be0f5933bfb6fdc2209781286,2,2,False
01dc0bc96fc35cae7fabec0b09e1b3fc,4,6,"[True, True, True]"
01dc972b176328786f28d71339b0bbae,1,1,True
01ddc52bb05430df9c89b1acecbb0752,2,2,True
01ddda114f44f4e5299fb86220a50981,3,3,False
01de091e138162d4e68ddb590aa76081,2,2,True
01de753a1c39f669a4068ee8cb284bbf,3,3,True
01de78863937436a7c4e1832dca8106f,2,2,False
01de9f808ddaf69835472a2a5466d25a,2,2,False
01df56d8cc6a5a771ebd4941d4bb76a8,2,2,False
01e02d3328b9dc5d73e1bf8fd5c5777a,2,2,"[True, True]"
01e03ca317a4a16ce74e9aa1a48ca826,4,4,True
01e12fb20f610e67bae287a3a02f5799,3,3,False
01e1a118e95b7e0a124f4f296069ba47,2,2,False
01e1fac1a94909bfa0a325ca213dfbd6,4,4,"[True, True, True]"
01e2e0a6141e9b4ca43885d693255a6d,2,2,True
01e34cd79948f9bdb1cfdcd5996a1c69,1,1,True
01e4a3a56ddb1ac4f490a8b29ce9bcf5,2,2,False
01e507d999ae38ebeabfaa188124cc35,3,3,False
01e5da1f9084bd85945923c38e53c99f,2,2,False
01e6088cc1ae553081679daf0875be8b,4,4,False
01e790edd34b777d15b7d9e5610200ee,5,5,True
01e85abf2fb0343b89d01fefc3ed917d,2,2,False
01e87cfd6c4094d37c6aa0fa9d68283a,2,2,False
01e8cd856ef506b47fbde124a32c52f3,2,2,False
01e998dc21839fcc20e41aaf481551d7,3,3,False
01e9ea269a145ab20d3e024956c7a244,2,2,False
01ea63db6bdcf1189a9e2279eaa09f78,2,2,False
01eb969718a2cfd85dd32280bb136db0,2,2,False
01ec9b68fabbf078583516820a2196ab,2,2,False
01ecb5dc2d080fd005da793fca7cb539,5,5,"[False, False]"
01ed3cc3b78dcdbc9fec840449c4d3fe,1,1,True
01ede7f2ad0eb9e0a060dc45412774bd,2,2,True
01eee7e9963ea9d7661933c2cbb066a0,2,2,False
01efd8ed840f9d0fdd244722f2d25575,2,2,True
01f047384df33387cea3224be4dc5b6e,1,1,True
01f0ae019f20a381a8ec0f4b24021b90,2,2,False
01f16267c676e7fc00795e6b7aea5a08,3,3,True
01f26d3e7fa226dfef7cf430ac7ce59c,4,4,True
01f3b68bfbbacbda03532e1d32e21826,2,2,False
01f3c23e7130f66201e957596ccf99c5,3,3,True
01f3d623d68cfe432ae2fcc4e778b01d,2,2,True
01f44a36512f0f8fd0c6381defc1879b,2,2,True
01f49f698540ed15dc9146a0c3c7e73f,2,2,False
01f56cbd41264827c7574f8b37bcd2bc,2,3,"[True, True]"
01f56e0310f0eefc7bb50d78e8d9c08e,5,5,True
01f61b7115e227d01c2b429433fb5842,2,2,True
01f7f7291e8b423b28376fa1e999de04,2,2,False
01f8f6e630877b8d6e424f5043d39360,2,3,"[True, True]"
01fb17e531c63ee8533607b1771b2bcf,2,2,False
01fb45bb57686cc8b083368777119f3a,2,2,True
01fb6544e7dbb421b07ff246bf5dd5df,2,2,False
01fb76535a4fa52e389c0b1915dfab57,2,2,True
01fbc91537b912463d661f3f6c63d5bd,1,1,"[True, True]"
01fc7ffdafcef8e3f581065c5a282cd2,2,2,"[True, True, True]"
01fcc842643437894ac1c1c733851c75,2,2,False
01fd593dd7bc9396603d312b95842a07,1,1,True
01fda767c47318208630d6a74be7c2e8,2,2,False
01fe08704c9f51beb257a8fad6992148,2,2,True
01fe866f0ed16b25962fd62e356b2a5f,2,2,False
01fe87fa1cdb40deb9029905f0edfe79,3,3,"[True, True]"
01ff83164c7fc256263d61b66bd83c47,3,3,True
020068551c96705b42280eba0846094b,3,3,False
0201d658573a160854fa371fbaabeceb,2,2,False
02024847579cfd7ce856798e21d1b8af,3,3,False
02024f5b0ad4fb4f6cd9dbe0ba9abcc9,2,2,True
0202b9fd6bb6dd7faa0253e5540171c6,2,2,False
0202c091ba1415c8c4f6787376af9070,5,5,False
02030eda3ff9e4163ddbe8a65394d8e2,2,2,False
0203794fc20fad9e5100ee63f2750ae4,2,2,False
020389c7fe1f6f96123a33edf914c8b4,2,2,False
02042b8da192517bc1798b40e610f662,2,2,False
02048189af3f8d5cd66c9f270cb09fe3,2,2,False
0204edb131501915070eae3798cd73be,2,2,True
02051e2579ac7c2e9472df5d5c1b4d2c,2,2,False
02057ef24fc9fa5aa994e57a25e76ed8,2,2,True
020587daf33dd735f65939fdf2175bf5,2,2,True
02083f2bffd2ac5fb5c402901c73fdfa,2,3,"[True, True]"
02093cd3c7c5a65cb16a69e2e4351b3b,4,4,True
020b6bed1568f2afaa79b0f48c649e35,4,4,False
020c92da761a389ceba4bda4fe8815ac,2,2,False
020db6250965aff204e2f6ff4cb6e7d5,4,4,False
020dea73ee92e94165bddfbdb812d236,2,2,False
020f2cce8b22a70396142deb21814d69,2,3,"[False, False, False]"
02129d3e9249c84d61a0353ce038b84f,3,3,True
0212dab2714411dadb1b030e8b233d04,3,4,"[False, False]"
0214053182bb19583fcc61a282b771f0,3,3,True
02157152f15fe8536704688d626d6d34,2,2,"[False, False]"
0215a2a537efcc669e1ddd83121bdcb6,2,2,"[True, True]"
021811139bac78c4a6775a049fa4be56,3,5,"[True, True, True]"
021ac111fdec7e7531a1e38dce7d663a,2,2,False
021b6d7505771036a07ab7f08f084e81,1,1,True
021ba02e43371739f439f38566cb306a,2,3,"[True, True, True, True]"
021be58e2ba906206f4dda90a0e8ce8b,3,3,False
02239a0728f10ccda349f1da14d3883e,2,2,False
0223b920c68392aa5d9eb7b0a5947856,2,2,False
0224135286a3e460ba45946c21e3ce98,3,3,"[True, True, True]"
022548153645cc61421290b5d8a58c75,1,1,True
022561c45d4ffcbd632d3d1e99f0f32a,1,2,"[True, True]"
0228136d67b6d4f1d075d2063f27bb8d,2,2,False
022ae2ea12c84ab0100a3c03610ce70c,2,2,"[True, True]"
022ae8c153459ff2be1e9657d041979c,2,2,False
022c7464e20ee481439366e7e02a2d93,1,1,True
022d0673ed4931b51f66a8b99344f180,2,3,"[True, True]"
022e7d9d9980aa96a61bbd35bf9f2df1,2,2,True
022f3b94a2990156d95e53e5ac43afa2,4,4,"[False, False]"
02303b3494b937083d92f854b88d9461,2,2,False
0231a9033260e55b034a3cd563c64d74,2,2,True
023261ecf31a7fb9481333533da2c5f6,1,1,True
02345de300267272fe423cd7fe093c4b,1,1,True
0234aafba7659a2d4e41abb3ade2eec6,3,3,False
02354a776b218a7c5556a7dae07ec887,2,2,False
02357d8e7612c508d2c13b10b49e2c3f,2,2,False
023597c43284a1ee99ab0771dddac127,4,4,True
0235eddeee1b9016766453c85652eeb1,2,2,"[True, True]"
02362c005d8ba1f9d05e91ccde0e6332,3,4,"[True, True]"
0236dce16cdd0201a956fbbd6ad6ac9a,2,2,False
0237bcf891cca3753d363bb3d776f282,2,2,False
023922ca71dce8f9195813536c132b58,1,3,"[True, True, True, True]"
02397178acf53f0c5349d18ef054dd54,4,4,False
023b82ec22ac5861c2765be3461f0403,2,3,"[True, True]"
023b847b3de36fc98285d7d945e5e02e,2,2,"[True, True]"
023bd499ca1fb83266703382e550c007,2,2,True
023cb543095d43f1ad542cb7dc3e21bd,2,2,False
023d9c7ea22681e9b06c253e843d35be,2,2,"[True, True]"
023e4fd5f63eb51cdd235a460c33182a,2,2,"[True, True]"
023e5f462a06565a596f1c7f9899156c,1,1,"[True, True, True]"
023fd936a87e321d1c90b80d98b75741,2,2,False
024004c34e99a872a235f7cc2728b810,3,4,"[True, True]"
0240beb236beaf8bc54634b9a6be9b80,2,2,True
0240fbcd902c5a7dcbdc78eefee78f30,2,2,False
0241504a809d7f6fd707151baa298b02,5,5,False
0243e2e7b2b70df973ba5a19858999b3,2,2,False
02448c8faf6cd5e1aed4da67ed0ff149,4,4,False
0244f8f370bc6bba85637a08fab1a34b,3,3,"[False, False]"
02463b8c824f18d21308464f2b3c8284,2,2,False
02481010cf285aa44f135191b2a4ba30,2,2,False
02485402cd4bac4de0c40aafa2a2421c,2,2,True
0248cb80986e30182485fae1f9cb5233,3,3,"[True, True]"
024b0c3a85927e787a7b7c68b12dcf13,2,2,False
024bd4a9727994993c643803539fc73d,2,2,False
024c220688c86f6e2f62a6c66fa08d41,4,4,"[False, False]"
024c884738a24afec3ca5115ed7ff931,5,5,True
024f7449809821a665fd84436b656951,1,1,True
024f747477817f1fb85dc0ab5c824e2d,2,2,True
024fb682fd512de14ed5935f7873d16b,2,2,True
024fbae09768b0600fceb8cc819ff165,1,1,True
024ff15399c26bc0a1e8cf3d2d927515,2,2,False
0253df76b17d9ed71100e99d2a217d95,1,3,"[True, True]"
0254c628148bd4a26c3a45e8760777b2,2,2,True
02561d1c0a6f744c1cfbe8939ab8208a,2,2,False
02565509ab27d9e2ac2456f55dfa1caf,2,3,"[True, True]"
0256a67b98df1a4de274f9c574669f8f,2,2,"[True, True, True]"
0256feb544792d0d9574fc49f5b6921f,2,2,False
0257d4405c3e049fa4f9494f684e3396,4,4,False
02580a82462aba48f0e651a5d3843fb1,2,2,False
02589917391b1c50bcdeacd1993a1c90,2,2,False
0258b7b49073fe851ccf3e7e072f4396,2,2,False
025938f9dbbc01fa0551a0c07b0c8e62,4,4,False
0259f43ac8812498cffe046a7dc736f5,2,2,False
025dc46b60864a9ed4cc83c4638a28be,2,2,False
025e11cda1aad94472d11bb2cccf01b0,2,4,"[True, True]"
025ed1cb4db5c6cecdb7ae2362f2fd6d,2,3,"[True, True, True, True, True]"
0260a5d09efa75c6b46fae36573574fd,2,2,False
0260b5f657ec83c2ac24499f9ecdb485,1,1,True
0261675db4ba6803e4cb5cb9becff2cc,3,3,True
0262531f904ddc5e9e90ec817f82bb21,2,2,False
02641d07f5fc80e14711d9c122990059,2,2,False
026448ddc5516be9f13c49096e1ac119,2,2,True
02647841767ffb94d832ee28dac92a16,2,2,False
026482bddb49088e56d689dc6cced253,2,2,False
02659ec055aaefcb812144d1bdf6ca05,3,3,True
0266768252ca21d484d842580913434b,2,2,True
0266b981dcb17565630b5c1bcd24eca9,2,2,False
0267245a507da5352425fc676d2f84ab,2,2,False
0267bdfa31f58fb8c96ebf062c35eb64,2,2,True
0268db44340392f7ac7fba2994223e3d,2,2,False
0269dda11392dce1a72e39bd7f82fcf3,3,3,True
026a70b0f9021c89450a10b80e52f2b8,2,2,True
026a87f8c278e55d165311d936427663,2,2,False
026afe8682a99b8c5306303cb08b5b79,4,4,False
026badcc47af20b1f8b5b020ff07a019,2,2,True
026ccb2a628346a6b0b3de76ff938b6d,2,2,False
026ce58f365a9a8a799a23673c569695,2,2,False
026df85fd231694f1f8f5a3d920270e9,2,2,True
026efd2ff1818f70e3772255ace7e96b,4,4,False
0270290fd36bac0ed350a4bfe39c614a,4,4,False
027160855722d66120db01cc17e1daae,3,3,"[True, True]"
02720389abc177fcdac6e901b42ce39f,5,5,True
027581898df73cc26e3173db07d27f2b,4,4,True
02758c6f11a75ea8c00fbd03a04f0b08,2,2,True
0277ffaae7f327d57297b9ea680a01e3,2,2,False
02791d052550cb2c588f955ebabed62a,4,4,False
02793a3268cc7e84033e2a46af77f582,2,2,False
0279dd373c628650bdaae14c03273af2,2,2,False
027b77439846336db194eb0d8f4a1e3a,4,4,"[True, True, True]"
027bbe39cd1e4990dbdbafdfe0576a67,5,5,False
027c9aba4d94c4db1eae5176c15b5ca7,2,2,False
027cfff6c4d141d2abb2c6e0fc44739e,1,1,True
027d49e4fd39e5c6169c3f1cde1bb119,2,2,True
027e57049d8f689c61e73b9f8b709ba5,5,5,True
027e8ec697ae9e7369fcb3b04f6b7d0f,2,2,False
027e942e565e7e5b982df45afb3532e4,2,2,False
027f0c684d1e0b011d3d1ccb9f21854d,2,2,False
027f2b684a55f38b77187c7150445f86,1,1,True
027ffa9d46784875b1ed94cf532571c2,2,2,False
02804ee2b6dcfdce0121007a6f7120e1,2,2,False
0281a75aea578217da1311d4d1c0f435,2,2,True
02825ad1f6183bf459eb3c50d6941129,3,3,False
028374008c8016f273a21dc6efc88de1,2,2,False
02840c08851aec2ff604611a8820f950,2,2,True
0285f4a00b71df6d915550f3ffc82e43,3,4,"[False, False, False, False]"
0286faa2e5d9f31318864caebcae1e17,2,2,False
02870e030f1ef5bd787a59aaf877e9b7,2,2,False
028761354fe7bd954e3bc6cdf29389db,1,1,True
0287eccfeea5e9cda895ef540d2a3652,4,4,False
02880b5a9c81b8bf003114f748adef2f,2,4,"[True, True, True]"
0288153a309652b2a7b7b9bb95672d74,2,2,True
02883e8113c9a43cb9993d8340d7fd68,4,5,"[False, False, False]"
028a18932e8248b7b501b012f5a99759,2,2,False
028a47e4d17426577fd0dd97f517f0b6,2,2,False
028ac9a43804b5f5ddb675bc3f6ee8ea,3,4,"[True, True]"
028b17c7915a68e5cabbb4e4f56c17fc,3,3,True
028b2106bf478d2cf95d4eccf2087994,2,2,False
028bb15ea606a58cd76bc084e5b3028f,2,2,False
028c22003bdf7aa5e016ac9341f96746,2,2,False
028d6775289e1274067d44a26a2ada01,2,2,False
028e679e01aadfeee611a3e4688f7777,4,4,False
028fa5e87f1e8a610ad2846840365cab,3,3,True
028ff4d6d2c9a62cbe7476676ced08a3,2,2,False
02908c68fdb539accd7ec586c16d1dd4,2,2,True
02919b4f99927d74a4d1c8f5b8ae1d03,2,2,False
02920c2cd3b169495a1ebac6255b38e6,2,2,True
02924e2b2039d829bf84709bac902545,4,4,True
02932ca93c267676670b3992eea8f171,2,2,False
02944ad0444d15b02bf43319734d3ffb,6,6,True
029499c67b068a7a601b9bc51c3dd6ff,4,5,"[False, False, False, False]"
0294f8ffa3e9683e99b55fc1a28427c7,2,2,False
029517bb4a53c58fff0fa2e777473e5b,2,2,True
02957fd94efa19a38426b2a62c3fecf6,2,3,"[True, True]"
0295e7e5f079183a59246e2615250d52,3,3,True
02961f776df3a9c4ac82c03ff95bec6b,2,4,"[True, True, True, True, True]"
02965cd6a4b8fea3a9834e65efd64d7d,4,4,True
0296717f15b6ec333db321847058af12,2,2,False
029792e40ce84fab431f839d5e628890,5,5,False
0297a54ce3581fe3456dac08ae7658ed,3,3,False
02984926463038c99e8171d7b82c70a7,2,2,True
0298927bb3402c36bb331d5f21dae6c7,2,2,False
029945db876d40b449df319afe6f9754,2,2,False
029953b90bafc5cbadecceb33d04c1e4,4,4,False
0299a9bea6facbdb56e9c4370d20f914,4,4,"[False, False]"
0299af5f99da51790c9a16e38498c00d,2,2,False
029b32bce85c3311e0141e5b8682ad8f,3,3,True
029e0d7900ef125feca7a59295ae5b62,2,2,False
029ee865f2d60ea9da2fb80435ed38b8,4,4,False
029fdec6822652c6ea6d377fa8daf04d,2,2,False
02a0276cffcb40b314deb049a25b2231,2,2,True
02a1554a565fa7d67dab51e62663a515,2,2,False
02a17131ce37277596697553b0a89fee,1,1,True
02a291f2b293b7a04589eebecc47dff9,2,2,"[True, True]"
02a29fe76fddcfb1bab3bbdf26290f60,2,2,False
02a2c9e7e60a273a649d48a5d8bbdf6b,2,2,True
02a31811617a00a59a7cc1bfccf41052,5,5,False
02a407a0a6a0496308475be4efea9ddf,2,2,True
02a4c1f08297bb90daaa1b0bd9fe11b1,2,2,True
02a4e7066b86bbcf975e579da686baaa,2,2,False
02a56e6080d8a3c307c45439871a4427,2,2,False
02a5bcca235a2b6557d70bd0032c7b41,1,1,True
02a5fd69e9d92adc53cb3f29cb788662,2,2,False
02a640fcd0497301827e8b213f808542,2,2,False
02a73de64673ecd38b5a643c47f369a3,2,2,False
02a7d7ccc4704b492095b9a52a509aab,2,2,False
02a97c4555ccd5d169f3bb230d321975,2,2,False
02aa1328317cb68cd89432626eb40276,3,3,True
02aad12b46685751c6488899aaa24317,2,2,False
02ab89149e6781e13c07bc87771507f3,2,2,False
02aba6458671648ca6e61905d901966a,2,2,False
02abc9a65defde3ccd09a79fef9073bb,3,4,"[True, True]"
02ad377d3353bd9d5963f0ad4c12455d,3,3,True
02ada162addaef5bdf9279fb8cd522f4,2,2,False
02b0475699f746bc9605e9abd2da878c,2,4,"[True, True, True]"
02b07a4b13e5a607db6564e0a4e16eb4,2,2,False
02b0be7186de823a19b1bbd0ae45ddec,2,3,"[True, True]"
02b0dcf1ba42b1fdaedff1fc80b8b6f1,2,2,False
02b1b27212fc99ca5d60e3c5d63cc94f,2,2,False
02b1bf8470433a9a0e8b7cea81aa8422,2,2,False
02b350fa336c4d1cfe524555ea3ef096,3,3,True
02b39a53f9e4f55d77eb622952e44c7e,2,2,False
02b508b4436cd07a8c3fe02ec937cd42,3,3,True
02b788fe2caf6aaf0b373ac32cff6608,2,2,False
02b7d156482448ad92502802a107afa8,1,1,True
02b8b7408d52de134918430e149e4d08,2,2,False
02b906b39d1dbdda9fa5df959596308b,2,2,"[False, False]"
02b9bbc2fa1561157ef23736225b3504,3,4,"[True, True]"
02bab09415bf352e8c664e12e358976c,2,2,True
02bbaef4a74fa4a0f079cc269ed8b2a9,2,2,False
02bccde4b7858327d3223cac3e13fd3d,2,2,False
02bde072988d6a1138846e029b6f195f,1,1,True
02bea7019f2f1abb70dd8cbee6fc6e51,2,2,False
02bf6009dee9e7c209bc7802a5e7f5e1,4,4,False
02c0370d5cd8f50865b04c01f184e29b,2,2,False
02c11aae5deb3acfa0fdd5594bb44701,3,3,True
02c171246146eb1ced054f4aa3695c1f,2,2,True
02c1f65b1088f04bfdc9dc018b21c059,2,2,False
02c22f245e77d580e4ac741c3cbdb46f,5,5,False
02c24bf85dfd8c97274933a6341ae556,4,5,"[False, False]"
02c2f7546ff617167d105fe2b93e79ca,2,3,"[False, False, False]"
02c3484264556ab83e956fac5a63b388,2,2,False
02c35da61673fc311c4b94217683b922,4,4,"[True, True]"
02c42ad94c2ddb18845e886c5c480d5b,1,1,True
02c81a019aa19a8b57fe1625d3dfa359,3,3,"[True, True]"
02c842198e66f52325d08da1261e3c12,2,2,True
02ca95417e71dfe4dcd6b2854414e16a,2,2,False
02cc70b5e30b65cbb078e2d800854bed,2,2,"[True, True, True, True]"
02cc877773f668d2745d2cfc5c781949,2,2,"[True, True]"
